	id	conclusion	premises	stance	rank
0	S9a4f3541-A4bf3943c	Cyber bullying should be a criminal offense	"Resolved: Cyber bullying should be a criminal offense. On balance, I stand in opposition to this resolution. Cyberbullying is defined by Dictionary.com as the act of harassing someone online by sending or posting mean messages, usually anonymously. As for a criminal offense it is defined as an act punishable by law; usually considered an evil act.” Now for my first contention: today we continue to push for matters such as cyberbullying to be handled by an already under resourced police department rather than by programs such as the Dignity Act for All Students. This Act was implemented in July 1st of 2010. My first sub point is that the Dignity Act requires school districts to report problems with bullying to the State Educational department and furthermore, this program mandates that schools adopt programs to educate people and counteract the problem with bullying. Secondly, Justin Patchin, co-director of the national cyberbullying research center for the past 10 years, and professor at the University of Wisconsin says “There are better alternatives than criminalizing cyberbullies.” Patchin says that schools and families should become more involved with the lives of students. Patchin also says “We know from decades of research that teens are not deterred by threats of formal punishment. They are more likely to be deterred by relationships they care about within the school, and what their friends think.” In other words, Finally, if schools really strive to teach that bullying is wrong and if students learn that bullying will be punished with in the schools, then the need to make cyberbullying a crime will be deterred by the programs being taught in the school. Now for my second contention, in the process of being bullied one must learn to understand that bullies are often victims in other contexts. Sub point A: according to the Berkman center for Society and Internet at Harvard University Danah Boyd and John Palfrey say “Bullies aren’t the source of the problem, they are often a symptom.” Many times bullies have had some form of power taken away from them and therefore lash out in situations where they have control. Boyd and Palfrey also say that “We must have empathy for those who hurt and for those who are being hurt. Recognizing this is crucial to stopping the cycle of bullying.” This leads us to our next sub point. Yes, cyber bullying is awful and it can create problems in an individual, however we have to understand and help those who bully. Each individual responds to difficulties in a different way, and just because someone is being hurt doesn’t mean we ignore the person who is hurting; therefore we should help both of the people. This can be done by enforcing more group focused activities, support groups, and counseling in the school this can help to end the cycle of bullying. Now for my third contention. It is the fact that feelings are inconsistent and vary from individual to individual. First, how can the government measure something that is inconsistent and then deliver a sentence based on the varying emotions of a hormonal teenager. Hanni Flakhoury, staff lawyer at the Electronic Freedom Foundation, says “If you hurt a 15 year olds feelings really bad, do you go to jail for that?” That is a valid question to ask. In the process of cyberbullying no one is physically hurt, their feelings just are. Grant it, there are cases in which an individual commits suicide. However, can cyberbullying be the only cause for the suicide victim of online harassment? Maybe, most likely not. For example, in the Clementi’s case Tyler Clementi committed suicide because his sexual orientations were displayed online by his roommate Dharun Ravi. However, can we really say that Ravi was responsible for the death of Clementi? In this specific case, along with many others, one comes to the specific problem of morality. Grant it, what Ravi did was not correct, however what about the morality of Clementi? Our final sub points are: Why would he commit suicide if what he was doing was morally correct? Why would he commit suicide if he wasn’t ashamed of what he was doing? All these points lead to this: that though Ravi acted in an EXTREMELY unjust way we must understand that Ravi was perhaps not the only reason for Clementi’s suicide. Cyberbullying should not be a criminal offense firstly because the United States of America already has enough criminal offenses and is already under resourced, secondly because we often forget to sympathize with the bully, and thirdly because feelings are inconsistent and immeasurable. Works Cited: Cali, Jeanine . ""Frequent Reference Question: How Many Federal Laws Are There?."" Library of Congress. N.p., 12 Mar 2013. Web. 29 Sep. 2013. <http://blogs.loc.gov...>. Week Staff, . "" Tyler Clementi case: Is Dharun Ravi's jail sentence too lenient?."" THE WEEK. FELIX DENNIS., 21 May 2012. Web. 29 Sep. 2013. <http://theweek.com...>. NIGAM, HEMANSHU (HEMU) . ""Cyberbullying: What It Is and What to Do About It."" Abc News. 7 Oct 2011: n. page. Print. <http://abcnews.go.com...>. Chu, Elbert. ""Should Cyberbullying Be a Crime?."" School Book. WNYC, 27 Apr 2012. Web. 29 Sep. 2013. <http://www.wnyc.org...>. Bartlett, Tom. ""Sympathy for the Bully."" Percolator. N.p., 19 Mar 2012. Web. 29 Sep. 2013. <http://chronicle.com...>. Boyd, Danah, and John Palfrey. ""What You Must Know to Help Combat Youth Bullying, Meanness, and Cruelty."" the Born This Way Foundation & the Berkman Center for Internet & Society at Harvard University. (2012): all. Web. 29 Sep. 2013. <http://cyber.law.harvard.edu...>. Butler, Paul. ""Not Every Tragedy Should Lead to Prison.""Room For Debate. New York Times, 3 Dec 2011. Web. 29 Sep. 2013. <http://www.nytimes.com...>. United States, Texas. Hotline. Abuse in America. Austin, Texas: Center for Disease Control , 2010. Print. <http://www.thehotline.org...>. NCPC <http://www.ncpc.org...> Billitteri, Thomas. ""Should bullying resulting in suicide be a criminal offense?."" The CQ Researcher blog. Blogger, 10 Dec 2012. Web. 29 Sep. 2013. Chapman, Diana. ""LAPD: Cyberbullying NOT a Crime.""City Watch. N.p., 4 January 2013. Web. 29 Sep. 2013. <http://www.citywatchla.com..."	CON	1
1	S9a4f3541-A310aeb22	Cyber bullying should be a criminal offense	"Hello! Sorry for the delay in my argument. Seeing as my opponent has deftly jumped into his argument from the first round, I will do my best to follow him in procedure. This should be a challenging debate. Let's begin, shall we? I. Introduction For my side of the argument, I logically and emotionally maintain the fact that cyberbullying should be taken seriously and, at serious degrees, be a criminal offense, and subject to fines at minimum, and imprisonment at the maximum. Pro has brought up a decent amount of excellent points, with which I mostly agree with. However, I will provide contradictions, cases, and reasoning to negate his/her argument. II. What Exactly is Cyberbullying? My opponent has already stated the dictionary definition: ""The act of harassing someone online by sending or posting mean messages, usually anonymously."" However, US Legal Definitions goes further, saying ""Cyber-bullying could be limited to posting rumors or gossips about a person in the Internet bringing about hatred in other’s minds; or it may go to the extent of personally identifying victims and publishing materials severely defaming and humiliating them.""[1] In many cases, cyberbullying applies to the first, official definition, and can easily be resolved in school environments. However, there are many situations of cyberbullying, such as these[2][3][4], when the victim goes far as to committing suicide. Now, I will bring up the definition of third-degree murder. According to the same website, US Legal Definitions, ""Third degree murder can be defined as homicide committed with the intention of causing bodily harm, but not necessarily death. It can be a killing that results from indifference or negligence or recklessness. Statutes defining third degree murder vary considerably from state to state.""[5] The connection is implied: cyberbullying that causes suicide could possibly be considered as third-degree murder. Now, third degree murder is usually considered as physical homicide, and bodily harm usually accounts for physical wounds. However, the harasser usually knows that what they're doing will humiliate and embarrass the victim, but do not intend to provoke him/her into committing suicide. There are multiple fines and short-term arrests because of third degree murder. If the victim commits suicide, then the bully was technically something of a third degree murderer. This is somewhat farfetched, but even if they don't count as a third degree murderer, they should be accounted as a criminal that falls short of that crime. II. Incapability of the School System and Law Enforcement My opponent has stated before that since 2010, when the Dignity Act was ratified, schools have been taking more action into preventing cyberbullying. However, this information is grossly obsolete for such a current debate. There have been thousands of cases of cyberbullying since this act nonetheless, including hundreds when the victim attempted (sometimes successfully) suicide due to this. Statistics in an article created in 2012 (2 years after the Dignity Act) by CyberBullyHotline show that 42% of teens in 2012 were cyberbullied, 20% of them thought about suicide, and 10% of them attempted suicide, resulting in 4,500 successful suicidal situations total. [6] This could be 4,500 cases of possible aggravated harassment, third degree stalking, and third degree murder (although the murder is still an assumption). Schools have not significantly decreased the amount of cyberbullying, nor the suicide attempts. In fact, since 2010, the percentage of victims of cyberbullying has increased by 4%. [7] Any laws or regulations since 2010 has proved to be ineffective, and I dare to go further and even say they're technically futile and meaningless in terms of results. Statistics show that further law enforcement is needed in order to effectively decrease the amount of cyberbullied victims. III. Why Criminal Offense? My opponent has defined criminal offense as ""an act punishable by law; usually considered an evil act."" Many cases of cyberbullying, even ones that don't end with the victim's suicide, break several laws, each differing in degrees of severity.[8] Con's sources were all cases when the bully was arrested, but just because you commit a crime doesn't mean you go to jail. You can either pay fines, be on probation, or do community service. Minor criminals such as cyberbullies hardly deserve to be arrested, unless they resemble cases I have stated above. This is where I present my counter-plan. Cyberbullies are evidently unable to be repressed by school discipline, so we should give them varying levels or punishment, depending on the severity of their crimes. Here is the plan I propose in a numerical list: 1. Level 1 Cyberbullying. This applies when the bully posts malicious comments and messages open to the general public. Punishments are rare, often able to be settled with a school warning, or a school board warning. 2. Level 2 Cyberbullying. This applies when the bully shares personal information about the victim to intend harm, such as a photo, location, phone number, or email address to the general public. The bully could be sued for Publication of Private Facts, and given a suspension in the highest case. If this information is used by a third party to harm the victim, this immediately escalates to a Level 3. 3. Level 3 Cyberbullying. This applies when the bully intentionally provokes the victim using obscene and sex-related comments, and encourages the public to do the same. If the bully or his/her accomplices commit an unlawful act to intentionally harm the victim, then it escalates to a Level 4 or he/she will be given a fine or community service along with school suspension. The bully could be charged for Abuse of Freedom of Speech, according to 18 U.S. Code Chapter 71.[9] 4. Level 4 Cyberbullying. The bully directly indulges in breaking the law by severely harassing the victim, using inappropriate content such as nude pictures, threats to cause physical harm, and severely discriminative and obscene comments. If one or more of these acts apply to the bully, he or she could be given a short term of prison and immediately put on probation, along with community service and fines. Immediate school expulsion along with school board intervention is mandatory. The bully will be charged with material related to child pornography(18 U.S.C. § 2252A- certain activities relating to material constituting or containing child pornography)[10] and Threats of Violence Against Individuals,[11]. 5. Level 5 Cyberbullying. The bully distributes underage pornography of the victim, the victim physically gets severely injured by the bully or his/her accomplices, and provokes the victim to commit suicide. If any one of these acts are applied, the bully will be put in a prolonged term of prison, a heavy fine, and other punishments approved by the court. The bully will be charged with child pornography (18 U.S.C. § 2251- Sexual Exploitation of Children), maiming and mutilation(10 U.S. Code § 924),[12] and involuntary manslaughter at extreme cases (Model Penal Code § 210.3)[13]. IV. Conclusion After hours of extensive research, I maintain the belief that more severe cases of cyberbullying should be treated as a criminal offense. All of these laws regarding crime report that the offender must have ""intended to harm the victim"", and the bullies do mean to harm the victim mentally and emotionally to the point that they are physically and psychologically hurt from the bullying as well. Bullies almost always intend to hurt the victim. Logically, the bully knows what they are doing and know what their actions are, although they are blind to the consequences, which is not a valid defense for their wrongdoings. Therefore, cyberbullying is a criminal offense. I have laws, cases, and statistics to support my argument, instead of personal and mildly logical sources from my opponent. This debate's outcome has not been determined yet. I wish good luck to Con, and will await his second argument! V. Sources Note: I did not post a bibliography, as my sources are still valid, and the additional information is unnecessary and excessive for this debate. [1]http://definitions.uslegal.com... [2]http://nobullying.com... [3]http://www.usatoday.com... [4]http://www.marlinpage.com... [5]http://definitions.uslegal.com... [6]http://www.cyberbullyhotline.com... [7]http://www.pewinternet.org... [8]http://www.stopbullying.gov... [9]http://www.law.cornell.edu... [10]http://www.law.cornell.edu... [11]http://law.justia.com... [12]http://www.law.cornell.edu... [13]http://www.law.cornell.edu..."	PRO	2
2	Saeaae6a9-Ab7ef8006	Resolve: Cyberbullying should be a criminal offense	First of all, I would like to thank my opponent for allowing me to participate in this debate. Now, while I do agree that the person being bullied is stupid because it's easy to just leave, I don't think that is an excuse to cyberbully someone. My opponent has provided no reasons why she thinks cyberbullying should not be a criminal offense other than stating that the person being bullied is stupid. This, however, is not a very good excuse to bully someone. I intend to show why cyberbullying SHOULD be a criminal offense. First some definitions. Bullying - to treat abusively to affect by means of force or coercion Coercing - to restrain or dominate by force Cyber - of, relating to, or involving computers or computer networks Crime - an act or the commission of an act that is forbidden or the omission of a duty that is commanded by a public law and that makes the offender liable to punishment by that law Offense - an infraction of law Felony - a grave crime formerly differing from a misdemeanor under English common law by involving forfeiture in addition to any other punishmentAll of these definitions can be found here: http://www.merriam-webster.com... The first reason that cyberbullying should be a criminal offense is as follows. Bullying is already an offense in 44 states (http://www.cyberbullying.us...), so why shouldn't cyberbullying be an offense. It's just as bad if not worse. Think about it, with regular bullying, the person being harassed has to see the person harassing them. They can give a description, and the perpetrator can be punished. A restraining order can also be filed. With cyberbullying, a person could be harassed from across the country. While it's possible to trace the messages back to their source, the perpetrator could be long gone, or they could have used a public computer. Also, there can't be a restraining order because the person can be well outside the limits of the order, and still harass someone. Next, harassment, a major part of bullying, is a crime. Therefore, bullying is a crime, and by default, cyberbullying should be a crime. Depending on the severity of harassment, it can be a gross misdemeanor, or even a felony. Now, a felony, by definition, is a grave crime. This is not good. That's why being a convicted felon can limit job opportunities, and in cases like sexual HARASSMENT, limit where you can live. Clearly, harassment is a huge crime, and because harassment is a part of bullying, I don't need specific sources to show that bullying is a crime. Since bullying is a crime, and cyberbullying is just bullying on the computer, cyberbullying should be a crime. Therefore, the act of cyberbullying should be a criminal offense. Finally, cyber bullying should be a criminal offense because it is inhumane. Everyone has heard of cases where people have killed themselves because they were being cyberbullied. This cannot go unpunished. The perpetrator has essentially murdered a person when this happens, and should be dealt with accordingly. There is no way to say that someone who engages in cyberbullying has good intentions. They want to make the person miserable, maybe not kill them, but make them miserable none the less. My opponent cannot possibly say that it is okay to drive someone to suicide, so how can they say that it is okay to cyberbully. I rest my case until I get a response. Once again, thank you tink1017 for allowing me to partake in this debate. Vote Pro to stop the abuse. Vote Con for death and despair.	PRO	3
3	Saeaae6a9-Acba48463	Resolve: Cyberbullying should be a criminal offense	"First of all, I would like to say that I have clearly won this debate already because Con has dropped ALL of my arguments. Do to this fact, it is safe to guess that my opponent has accepted all of my arguments, and can't refute them. Next, I want to point out that when voting, I should get the points for conduct since my opponent has displayed poor conduct. She has introduced a new argument half way through the debate. What she SHOULD have done is respond to my arguments. Now, cyberbullying is not a ""petite"" offense. I have searched three sources, and all definitions of petite refer to women. I will use a better word. How about minor? So, if cyberbullying truly were a minor offense, then it wouldn't lead to mental issues, misery, and death. Bullying(a.k.a. cyberbullying) may not have any specific laws in some states(most DO have laws on bullying), but it is a direct violation to the United States constitution(all clues have pointed to this debate being in reference to US law). The US constitution guarantees EVERYONE the rights to life, liberty, and the pursuit of happiness. In fact, these are not only rights guaranteed by the US government, they are GOD GIVEN. So, bullying is not only a violation of law in most states, it violates the rights guaranteed in the constitution, and it violates God. Now, even if cyberbullying were a minor offense, it being illegal would NOT make all minor ""things"" a criminal offense. Most people have heard this before LIFE IS NOT FAIR! Therefore, we don't have to make everything an offense. Now, here's a challenge for my opponent. Can you name at least 5 minor ""things"" that would be ""have"" to be a criminal offense if cyberbullying automatically became a criminal offense in every state? If you can, you MIGHT ( a BIG might) have a small argument. Some states not having bullying/cyberbullying as a criminal offense hardly supports my opponent. Here's why. 44 states have bullying as an offense, or have proposed it as an offense, and 30 states include electronic harassment(includes cyberbullying as far as I'm concerned). http://www.cyberbullying.us... Most states, therefore, are in agreement with me, and it doesn't matter if 6 states agree with my opponent because the vastly overwhelming majority agree with me. I'd also like to point out that you don't create a law in a day, there could be plans to discuss making bullying a criminal offense, and the law just hasn't been proposed yet. So, for all we know, all states COULD be in agreement with me. We know that the reverse cannot be true for my opponent. Essentially my opponent has said to suck it up when someone is making your life miserable and driving you to suicide. How sadistic can a human possibly be? Now my opponent has said that you should talk it out. This is not always possible. Ever heard of post traumatic stress disorder? Shell shock? Soldier's heart? They are all things that occur when a person becomes extremely terrified. The three terms I used refer to different wars, but the point is the same. These occurrences couldn't be talked out of it. They are affected FOREVER. You cannot always ""talk it out"". Cyberbullying is not a mistake. A mistake is taking a wrong turn or accidentally saying something embarrassing about someone. In both instances what has been done can be undone. In psychological cases, effects are permanent. Intentional bullying is NO MISTAKE! The perpetrator is intentionally making the life of another human miserable. This cannot be allowed. A person is embarrassing or harassing someone over and over is not a mistake. If you accidentally do something bad, and apologize for it, then there is no punishment. THAT would be a mistake, but over and over? No. Finally, outlawing cyberbullying permanently wouldn't make everything fall to pieces, it would make things better. Less people would commit suicide, they would be happier, and the God given rights listed in the constitution would be left intact. I extend all of my previous arguments since none of them have been argued. FYI: I'm kind of sorry that I was able to spend so many characters rebutting one paragraph. This is because I should have had more to rebut, and I should have had to defend my arguments, but no. Con was unable to do anything other then post one measly new argument. Vote Pro to stop the abuse. Vote Con for death and despair."	PRO	4
4	Saeaae6a9-Adc677ed7	Resolve: Cyberbullying should be a criminal offense	cyberbullying should not be a criminal offense because if petite items like this were considered a criminal offense than everything else to that minority would also receive criminal offenses to be logically fair.... some states are in aggrement with me BECAUSE they have not passed particular laws to substain this criminal offense. Everyone needs to get a grip on reality and face the difficulties and when the going gets tough talk it out...	CON	5
5	Saeaae6a9-Aad73ed1e	Resolve: Cyberbullying should be a criminal offense	"I believe that cyberbullying shouldnot be a criminal offense because in most cases children and or adults are just being plain out STUPID. I think this ""offender"" should be punished to the minimal agree at first attempt and the punishment should be severe enough to make them realize what is happening to them to cause this. They could maybe get placed into a simple sort of rehabillitaion center until doctors and or specialists are center of this......."	CON	6
6	S1b363f0c-A7e275663	Individuals should only be held responsible for the consequences of their own actions	In any free and democratic society, criminal law should only hold people accountable for the things they do, not for the actions of others. We are all autonomous, moral agents who make decisions and have to live with their consequences and the consequences of our actions. While it might be justified to punish bullies for their bullying behavior, if it breaks the law, we cannot hold them accountable for another person’s decision to commit suicide.  	PRO	7
7	S1b363f0c-Aba2ef1dd	The law should always punish actions that inflict serious harm - whether physical or psychological	 Bullying can inflict serious psychological harm on its victims, especially in the case of young people. It leads to low self-esteem, depression, and for some kids it leads to suicide[1].  Bullied children are almost 6 times more likely to think about or attempt suicide[2]. This phenomenon has been termed ‘bullycide’ and the law should recognize it. Many forms of behaviour that result in the death of another person are criminal, from murder to negligence. It is the duty of the law to brand such behaviour as unacceptable, deter future incidents, punish the perpetrators, and offer comfort to victims: in this case, the families of those who lost their life to bullying.      [1] O'Moore, Mona, “Understanding School Bullying: A Guide for Parents & Teachers”, Veritas, 1, Dublin, 2010 [2] Kim YS, Leventhal BL, Koh YJ, Boyce WT “Bullying Increased Suicide Risk: Prospective Study of Korean Adolescents”. Arch Suicide Res. Vol. 13, No. 1, pp15-30. 2009. 	PRO	8
8	S564603a4-Aa532ad77	The death penalty should exist.	Thankyou for debating me on this topic. I am Pro (for) the death penalty. I do not advocate everyone is deserving of the death penalty, only someone who is destructive of some ones life, i.e; Murderer, Rapist, Child abuser... or anyone who has committed something directly to a person that has left them severely damaged either physically, emotionally or sexually. My reasoning as to why someone should receive the death penalty is...: A, The criminal refuses psychological help. B, The criminal can find loop holes to eventually get back into normal society. C, The criminal does not show remorse for the crime. D, The criminal is suspected or admits to re-offenses if let out. E, The criminal causes more crimes within the prison. F, The criminal has an overly short crime sentence for the crime. (suspected of getting a good deal) Obviously, as I said previously, I only advocate the death penalty, or at least death row for criminals who is under those categories. And who has lead a person to be severely damaged physically, emotionally or sexually on purpose. These people who are just bad people, even though they most likely got the short end of the stick growing up and had a horrible life, possibly being subjected to the same torment and are simply in the vampire effect stage, are not fit to be in society. I have debated a few other people on the subject of education, free will and rights for adolescents and animals. In all of these I have used the same argument and I believe it's fitting for this one also. In society, we have all agreed to, with or without knowing, that to be in society we must comply with the law, some are grey and we break them often; speeding, drug use etc. But others are black and white; rape, murder, abuse etc. We all agree that the last 3 are not fit for our society and we condemn those who commit such acts; that means that we all agree that the people who commit these crimes should be put in an isolated environment that is monitored to make sure they stay there. The problem I have is that a lot of paedophiles get released and re-offend, same thing with rapists and sometimes murderers (usually in gangs or cults though, or just psychopaths). If we were all assured that they would live comfortably under surveillance without the knowledge of public events for the rest of their life, being treated with doctors and psychologists appropriately, then a lot of us would be completely okay with that. Also, the criminals should be working within the prison in a confined area (so they enter with nothing but clothes and leave with nothing but clothes, so they can't make weapons etc.) with no payment. However, after a while we have to consider... why does a criminal get the best of both worlds? Someone who ruined someone's life or broke up a family gets to live in peace? And our tax payer money gets to give them this luxury? Why do they get to live happily while these people are miserable? We know the victims go through depression, anxiety, stress, a lot commit suicide. At what point do you put justice over mercy? If we painlessly remove them from the world we can all live knowing there is no chance of them getting out and re-offending again. If there is some part of my argument, please address it separately in the same post and I will adhere and apply anything you specifically dislike or don't want in our debate. Thanks. Kryptic. This is my argument, I will now pass it over to Con.	PRO	9
9	S99be9510-Ace09a285	Should juveniles be tried as adults	"Being tried as adults is intrinsically harmful to society and the children themselves. https://www.splcenter.org... ""Research has shown that children in the adult criminal justice system are 34 percent more likely to be arrested again than those convicted of similar offenses in juvenile court. They also are 36 times more likely to commit suicide than youth in juvenile facilities."" Children's brains do not fully develop until the age of around twenty , and their rational thinking skills are last to develop, meaning juveniles have a higher ability to rehabilitate. http://www.cnn.com... ""researchers for the MacArthur Foundation Research Network on Adolescent Development and Juvenile Justice found that teenagers are less blameworthy than adults, and that their capacities change significantly over the course of adolescence. The researchers found what many of us were trying to say years earlier about Cameron Kocher: that at the age of 9, he simply couldn't process information and plan a crime like an adult. The MacArthur Foundation Research Network recognized that legal sanctions for misbehavior should not be based only on the harm a youth causes, but on the youth's culpability."" The goal of juvenile detention ought to be corrections and rehabilitations rather than punishment, as juveniles have more chances to improve as their brains are still growing and maturing and they have a long life ahead."	CON	10
